0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0
0.008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00150795018607, 0.0, 0, 0, 0, 0, 0, 0, 0
0.012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00301581464721, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00452350766335, 0.0, -0.00306796166115, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0843689441681, 0.104310698807, 0.0
0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00603094352417, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0368155390024, -0.0828349664807, 0.104310698807, 0.0
0.024, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00753803653399, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00904470101659, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0105508513201, 0.0, -0.0046019423753, -0.00306796166115, 0.0276116561145, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012056401822, 0.0, -0.0046019423753, -0.00306796166115, 0.0276116561145, -0.0368155390024, -0.0828349664807, 0.104310698807, 0.0
0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0135612669337, 0.0, -0.0046019423753, -0.00306796166115, 0.0276116561145, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.044, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0150653611056, 0.0, -0.0046019423753, -0.00306796166115, 0.0276116561145, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016568598832, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.052, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018070894656, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0195721631739, 0.0, -0.0046019423753, -0.00153398083057, 0.0276116561145, -0.0383495204151, -0.0843689441681, 0.104310698807, 0.0
0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0210723190408, 0.0, -0.0046019423753, -0.00306796166115, 0.0276116561145, -0.0368155390024, -0.0843689441681, 0.104310698807, 0.0
0.064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0225712769747, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.105844676495, 0.0
0.068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0240689517619, 0.0, -0.0046019423753, -0.00153398083057, 0.0291456356645, -0.0368155390024, -0.0828349664807, 0.104310698807, 0.0
0.072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0255652582617, 0.0, -0.0046019423753, -0.00306796166115, 0.0276116561145, -0.0368155390024, -0.0828349664807, 0.104310698807, 0.0
0.076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027060111411, 0.0, -0.0046019423753, -0.00153398083057, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.105844676495, 0.0
0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0285534262295, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0368155390024, -0.0828349664807, 0.104310698807, 0.0
0.084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0300451178242, 0.0, -0.0046019423753, -0.00306796166115, 0.0276116561145, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0315351013944, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0368155390024, -0.0843689441681, 0.104310698807, 0.0
0.092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0330232922366, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0368155390024, -0.0828349664807, 0.105844676495, 0.0
0.096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0345096057491, 0.0, -0.0046019423753, -0.00306796166115, 0.0276116561145, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0359939574371, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0368155390024, -0.0828349664807, 0.104310698807, 0.0
0.104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0374762629171, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0389564379221, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0404343983062, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0368155390024, -0.0828349664807, 0.104310698807, 0.0
0.116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0419100600491, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0843689441681, 0.104310698807, 0.0
0.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0433833392617, 0.0, -0.0046019423753, -0.00306796166115, 0.0276116561145, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0448541521899, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04632241522, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0368155390024, -0.0828349664807, 0.104310698807, 0.0
0.132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0477880448832, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0492509578605, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0507110709873, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052168301258, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0383495204151, -0.0828349664807, 0.104310698807, 0.0
0.148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0536225658311, 0.0, -0.0046019423753, -0.00306796166115, 0.0276116561145, -0.0368155390024, -0.0843689441681, 0.104310698807, 0.0
0.152, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0550737820336, 0.0, -0.0046019423753, -0.00306796166115, 0.0291456356645, -0.0368155390024, -0.0828349664807, 0.104310698807, 0.0
