t, torque1, torque2, torque3, torque4, torque5, torque6, torque7, q1, q2, q3, q4, q5, q6, q7
0.168, 0.456348868815, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.161067982728, -0.0859029241216, 0.424912678244, 0.185611675334, 0.00153398078789, 0.00153398078789, 0.0
0.172, 0.467109422446, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.164135944304, -0.0828349625458, 0.424912678244, 0.185611675334, 0.00306796157577, 0.00153398078789, -0.00306796157577
0.176, 0.477843421536, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.164135944304, -0.0828349625458, 0.429514620608, 0.181009732971, 0.00306796157577, 0.00306796157577, -0.00153398078789
0.18, 0.488550255872, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15953400194, -0.0843689433337, 0.429514620608, 0.181009732971, 0.0, 0.00153398078789, -0.00306796157577
0.184, 0.499229316784, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.164135944304, -0.0843689433337, 0.426446659032, 0.181009732971, 0.00153398078789, 0.00153398078789, 0.00306796157577
0.188, 0.509879997183, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.161067982728, -0.0828349625458, 0.42798063982, 0.182543713758, 0.00306796157577, 0.00306796157577, -0.00153398078789
0.192, 0.520501691591, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.165669925092, -0.0874369049095, 0.426446659032, 0.181009732971, -0.00306796157577, 0.00153398078789, 0.0
0.196, 0.53109379618, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.161067982728, -0.0813009817579, 0.426446659032, 0.184077694546, 0.00153398078789, -0.00153398078789, -0.00153398078789
0.2, 0.541655708802, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.165669925092, -0.0813009817579, 0.424912678244, 0.179475752183, -0.00306796157577, 0.0, -0.00153398078789
0.204, 0.552186829027, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.164135944304, -0.0828349625458, 0.424912678244, 0.184077694546, 0.0, -0.00306796157577, 0.00306796157577
0.208, 0.562686558175, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15953400194, -0.0828349625458, 0.426446659032, 0.179475752183, -0.00153398078789, -0.00306796157577, 0.0
0.212, 0.573154299351, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.162601963516, -0.0843689433337, 0.42798063982, 0.184077694546, 0.0, 0.0, -0.00306796157577
0.216, 0.583589457478, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.162601963516, -0.0813009817579, 0.424912678244, 0.184077694546, -0.00306796157577, -0.00153398078789, -0.00153398078789
0.22, 0.593991439331, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.158000021152, -0.0813009817579, 0.424912678244, 0.177941771395, 0.00306796157577, 0.00306796157577, -0.00306796157577
0.224, 0.60435965357, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.162601963516, -0.0813009817579, 0.424912678244, 0.179475752183, 0.00153398078789, -0.00153398078789, 0.0
0.228, 0.614693510779, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.158000021152, -0.0859029241216, 0.426446659032, 0.177941771395, 0.00153398078789, -0.00306796157577, -0.00306796157577
0.232, 0.62499242349, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.158000021152, -0.0859029241216, 0.431048601396, 0.181009732971, 0.0, 0.00153398078789, 0.0
0.236, 0.635255806224, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.161067982728, -0.0828349625458, 0.42798063982, 0.179475752183, 0.00306796157577, 0.00306796157577, 0.0
0.24, 0.645483075521, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.158000021152, -0.0813009817579, 0.42798063982, 0.182543713758, 0.00306796157577, -0.00306796157577, -0.00306796157577
0.244, 0.655673649976, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.161067982728, -0.0813009817579, 0.429514620608, 0.182543713758, -0.00306796157577, 0.00153398078789, 0.00153398078789
0.248, 0.665826950268, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.154932059576, -0.0843689433337, 0.429514620608, 0.177941771395, -0.00153398078789, -0.00153398078789, 0.00306796157577
0.252, 0.675942399195, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.156466040364, -0.0813009817579, 0.42798063982, 0.174873809819, 0.00153398078789, 0.0, 0.0
0.256, 0.686019421708, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.161067982728, -0.0843689433337, 0.431048601396, 0.179475752183, 0.00306796157577, 0.00306796157577, 0.00153398078789
0.26, 0.696057444942, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.153398078789, -0.0813009817579, 0.429514620608, 0.179475752183, 0.00153398078789, 0.00306796157577, 0.00153398078789
0.264, 0.706055898248, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15953400194, -0.0843689433337, 0.426446659032, 0.176407790607, -0.00153398078789, -0.00306796157577, -0.00153398078789
0.268, 0.716014213228, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.153398078789, -0.0859029241216, 0.426446659032, 0.174873809819, -0.00306796157577, 0.00306796157577, 0.00306796157577
0.272, 0.725931823765, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15953400194, -0.0828349625458, 0.429514620608, 0.174873809819, -0.00153398078789, 0.00153398078789, 0.00306796157577
0.276, 0.735808166057, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.156466040364, -0.0797670009701, 0.426446659032, 0.177941771395, -0.00153398078789, -0.00306796157577, -0.00153398078789
0.28, 0.745642678646, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.158000021152, -0.0828349625458, 0.429514620608, 0.174873809819, 0.00306796157577, 0.0, 0.0
0.284, 0.755434802454, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.154932059576, -0.0782330201822, 0.432582582184, 0.176407790607, -0.00306796157577, 0.0, 0.00153398078789
0.288, 0.765183980811, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.154932059576, -0.0813009817579, 0.429514620608, 0.173339829031, 0.00153398078789, -0.00306796157577, 0.00153398078789
0.292, 0.774889659491, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.150330117213, -0.0797670009701, 0.432582582184, 0.171805848243, 0.0, -0.00153398078789, -0.00306796157577
0.296, 0.784551286738, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.156466040364, -0.0797670009701, 0.431048601396, 0.176407790607, 0.00153398078789, 0.00153398078789, 0.00153398078789
0.3, 0.794168313302, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.154932059576, -0.0782330201822, 0.426446659032, 0.176407790607, 0.0, -0.00153398078789, -0.00306796157577
0.304, 0.803740192468, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.151864098001, -0.0828349625458, 0.429514620608, 0.174873809819, 0.00306796157577, -0.00306796157577, 0.0
0.308, 0.813266380088, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.148796136425, -0.0782330201822, 0.431048601396, 0.168737886667, 0.00153398078789, 0.00153398078789, 0.0
0.312, 0.82274633461, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.148796136425, -0.0782330201822, 0.426446659032, 0.168737886667, -0.00153398078789, 0.0, 0.0
0.316, 0.832179517112, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.148796136425, -0.0828349625458, 0.42798063982, 0.170271867455, 0.00306796157577, -0.00153398078789, 0.0
0.32, 0.84156539133, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.148796136425, -0.0782330201822, 0.431048601396, 0.16720390588, 0.00153398078789, -0.00153398078789, -0.00153398078789
0.324, 0.85090342369, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.151864098001, -0.0782330201822, 0.426446659032, 0.171805848243, 0.0, -0.00460194236366, 0.00306796157577
0.328, 0.860193083338, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.148796136425, -0.0782330201822, 0.432582582184, 0.170271867455, 0.0, 0.00153398078789, 0.00153398078789
0.332, 0.869433842168, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.150330117213, -0.0828349625458, 0.429514620608, 0.16720390588, 0.00306796157577, 0.0, 0.0
0.336, 0.878625174856, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.145728174849, -0.0782330201822, 0.42798063982, 0.170271867455, 0.00306796157577, 0.00153398078789, 0.00306796157577
0.34, 0.887766558887, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.142660213273, -0.0782330201822, 0.429514620608, 0.164135944304, 0.0, -0.00460194236366, 0.00153398078789
0.344, 0.896857474586, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.142660213273, -0.0813009817579, 0.431048601396, 0.164135944304, -0.00153398078789, -0.00460194236366, 0.0
0.348, 0.905897405147, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.141126232485, -0.0797670009701, 0.42798063982, 0.165669925092, 0.00153398078789, -0.00460194236366, -0.00306796157577
0.352, 0.914885836661, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.141126232485, -0.0797670009701, 0.42798063982, 0.164135944304, -0.00306796157577, 0.0, 0.0
0.356, 0.923822258149, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.142660213273, -0.0782330201822, 0.429514620608, 0.165669925092, 0.00306796157577, -0.00460194236366, -0.00306796157577
0.36, 0.932706161586, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.142660213273, -0.0828349625458, 0.431048601396, 0.165669925092, -0.00153398078789, -0.00153398078789, 0.0
0.364, 0.941537041936, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.142660213273, -0.0766990393943, 0.429514620608, 0.161067982728, -0.00153398078789, -0.00460194236366, 0.00306796157577
0.368, 0.950314397174, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.144194194061, -0.0782330201822, 0.432582582184, 0.16720390588, 0.00306796157577, -0.00613592315154, 0.0
0.372, 0.959037728319, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.139592251698, -0.0782330201822, 0.432582582184, 0.15953400194, 0.00306796157577, -0.00153398078789, 0.00306796157577
0.376, 0.967706539463, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.142660213273, -0.0766990393943, 0.432582582184, 0.162601963516, 0.00153398078789, -0.00613592315154, 0.0
0.38, 0.976320337794, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.142660213273, -0.0766990393943, 0.434116562972, 0.161067982728, 0.0, 0.0, -0.00153398078789
0.384, 0.984878633629, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.141126232485, -0.0766990393943, 0.431048601396, 0.15953400194, -0.00153398078789, 0.0, -0.00153398078789
0.388, 0.993380940443, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.13805827091, -0.0751650586064, 0.432582582184, 0.162601963516, -0.00153398078789, -0.00306796157577, -0.00153398078789
0.392, 1.00182677489, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.133456328546, -0.0797670009701, 0.429514620608, 0.158000021152, -0.00460194236366, 0.0, 0.00153398078789
0.396, 1.01021565683, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.13805827091, -0.0751650586064, 0.434116562972, 0.161067982728, -0.00306796157577, -0.00153398078789, 0.0
0.4, 1.01854710938, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.134990309334, -0.0766990393943, 0.434116562972, 0.154932059576, 0.00153398078789, -0.00153398078789, -0.00153398078789
0.404, 1.02682065889, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.136524290122, -0.0797670009701, 0.429514620608, 0.158000021152, 0.00153398078789, -0.00153398078789, -0.00153398078789
0.408, 1.03503583504, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.131922347758, -0.0751650586064, 0.431048601396, 0.156466040364, 0.00153398078789, -0.00460194236366, 0.00306796157577
0.412, 1.04319217079, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.131922347758, -0.0782330201822, 0.434116562972, 0.154932059576, -0.00460194236366, -0.00153398078789, -0.00306796157577
0.416, 1.05128920248, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.131922347758, -0.0736310778185, 0.432582582184, 0.153398078789, 0.0, -0.00306796157577, 0.0
0.42, 1.05932646979, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.131922347758, -0.0797670009701, 0.434116562972, 0.158000021152, -0.00460194236366, -0.00153398078789, -0.00306796157577
0.424, 1.06730351581, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.128854386182, -0.0751650586064, 0.431048601396, 0.151864098001, -0.00306796157577, -0.00460194236366, -0.00306796157577
0.428, 1.07521988708, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125786424607, -0.0736310778185, 0.43565054376, 0.150330117213, 0.0, -0.00306796157577, 0.00306796157577
0.432, 1.08307513354, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.13038836697, -0.0766990393943, 0.43565054376, 0.153398078789, 0.00153398078789, -0.00766990393943, -0.00306796157577
0.436, 1.09086880864, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.127320405395, -0.0782330201822, 0.434116562972, 0.154932059576, 0.0, -0.00613592315154, -0.00153398078789
0.44, 1.09860046931, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.127320405395, -0.0782330201822, 0.431048601396, 0.151864098001, 0.0, -0.00306796157577, 0.00153398078789
0.444, 1.10626967604, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.124252443819, -0.0736310778185, 0.429514620608, 0.153398078789, -0.00460194236366, -0.00766990393943, -0.00153398078789
0.448, 1.11387599282, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.121184482243, -0.0751650586064, 0.431048601396, 0.147262155637, -0.00460194236366, -0.00613592315154, -0.00153398078789
0.452, 1.12141898725, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125786424607, -0.0766990393943, 0.434116562972, 0.150330117213, -0.00460194236366, -0.00460194236366, -0.00153398078789
0.456, 1.12889823053, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.121184482243, -0.0782330201822, 0.431048601396, 0.150330117213, -0.00153398078789, -0.00613592315154, 0.00153398078789
0.46, 1.13631329746, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.119650501455, -0.0751650586064, 0.43565054376, 0.150330117213, -0.00306796157577, -0.00306796157577, -0.00153398078789
0.464, 1.14366376652, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.119650501455, -0.0736310778185, 0.432582582184, 0.144194194061, 0.00153398078789, -0.00920388472731, -0.00306796157577
0.468, 1.15094921983, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.115048559091, -0.0736310778185, 0.43565054376, 0.145728174849, 0.0, -0.00306796157577, -0.00153398078789
0.472, 1.15816924323, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.118116520667, -0.0751650586064, 0.429514620608, 0.142660213273, -0.00306796157577, -0.00766990393943, 0.00306796157577
0.476, 1.16532342627, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.119650501455, -0.0751650586064, 0.431048601396, 0.147262155637, -0.00306796157577, -0.00613592315154, -0.00306796157577
0.48, 1.17241136224, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.113514578304, -0.0751650586064, 0.431048601396, 0.147262155637, -0.00153398078789, -0.00613592315154, -0.00153398078789
0.484, 1.1794326482, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.113514578304, -0.0751650586064, 0.432582582184, 0.145728174849, 0.0, -0.00460194236366, -0.00306796157577
0.488, 1.18638688502, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.113514578304, -0.0766990393943, 0.432582582184, 0.139592251698, -0.00306796157577, -0.00766990393943, 0.00306796157577
0.492, 1.19327367733, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10891263594, -0.0751650586064, 0.434116562972, 0.144194194061, -0.00153398078789, -0.00766990393943, -0.00153398078789
0.496, 1.20009263365, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.110446616728, -0.0736310778185, 0.43565054376, 0.139592251698, -0.00306796157577, -0.0107378655152, 0.0
0.5, 1.20684336631, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.110446616728, -0.0751650586064, 0.432582582184, 0.142660213273, -0.00460194236366, -0.00613592315154, -0.00306796157577
0.504, 1.21352549156, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.110446616728, -0.0705631162427, 0.432582582184, 0.136524290122, -0.00153398078789, -0.00613592315154, -0.00306796157577
0.508, 1.22013862952, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.107378655152, -0.0720970970306, 0.434116562972, 0.139592251698, -0.00153398078789, -0.00766990393943, 0.0
0.512, 1.22668240425, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.105844674364, -0.0720970970306, 0.434116562972, 0.139592251698, -0.00153398078789, -0.00920388472731, -0.00306796157577
0.516, 1.23315644373, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.102776712788, -0.0690291354549, 0.43565054376, 0.139592251698, -0.00306796157577, -0.00766990393943, 0.00306796157577
0.52, 1.23956037993, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.101242732, -0.0690291354549, 0.434116562972, 0.13805827091, -0.00460194236366, -0.00920388472731, -0.00306796157577
0.524, 1.24589384879, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.101242732, -0.0720970970306, 0.437184524547, 0.133456328546, -0.00153398078789, -0.00613592315154, -0.00153398078789
0.528, 1.25215649027, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0981747704247, -0.0690291354549, 0.431048601396, 0.136524290122, 0.0, -0.00766990393943, 0.0
0.532, 1.25834794834, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.101242732, -0.0720970970306, 0.43565054376, 0.13038836697, 0.00153398078789, -0.00766990393943, -0.00153398078789
0.536, 1.26446787103, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.102776712788, -0.0720970970306, 0.431048601396, 0.134990309334, -0.00460194236366, -0.00613592315154, 0.0
0.54, 1.27051591042, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0997087512126, -0.0720970970306, 0.431048601396, 0.13038836697, -0.00306796157577, -0.013805827091, 0.00153398078789
0.544, 1.27649172269, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0951068088489, -0.0720970970306, 0.432582582184, 0.133456328546, 0.00153398078789, -0.0107378655152, 0.00153398078789
0.548, 1.28239496813, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0951068088489, -0.067495154667, 0.434116562972, 0.127320405395, -0.00153398078789, -0.00766990393943, -0.00306796157577
0.552, 1.28822531115, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.093572828061, -0.0720970970306, 0.431048601396, 0.127320405395, -0.00306796157577, -0.0122718463031, 0.00306796157577
0.556, 1.29398242029, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, -0.093572828061, -0.067495154667, 0.434116562972, 0.13038836697, -0.00306796157577, -0.00766990393943, 0.00153398078789
